iter	AUC	Logloss
7934	0.9999986291	0.1686407137
7935	0.9999986291	0.1686161627
7936	0.9999986291	0.1685846624
7937	0.9999986291	0.1685558609
7938	0.9999986291	0.1685263163
7939	0.9999986291	0.168496185
7940	0.9999986291	0.1684626898
7941	0.9999986291	0.1684333408
7942	0.9999986291	0.1684001846
7943	0.9999986291	0.1683843171
7944	0.9999986291	0.1683570151
7945	0.9999986291	0.1683356454
7946	0.9999986291	0.1683024501
7947	0.9999986291	0.1682726187
7948	0.9999986291	0.1682423048
7949	0.9999986291	0.1682121605
7950	0.9999986291	0.1681810643
7951	0.9999986291	0.1681489382
7952	0.9999986291	0.1681199933
7953	0.9999986291	0.1680923262
7954	0.9999986291	0.1680650112
7955	0.9999986291	0.1680408122
7956	0.9999986291	0.1680079429
7957	0.9999986887	0.1679769771
7958	0.9999987483	0.1679540038
7959	0.9999987483	0.1679293876
7960	0.9999987483	0.1679129334
7961	0.9999987483	0.1678873003
7962	0.9999987483	0.1678688642
7963	0.9999987483	0.1678390588
7964	0.9999987483	0.1678118742
7965	0.9999987483	0.1677817037
7966	0.9999987483	0.1677495384
7967	0.9999987483	0.1677178425
7968	0.9999987483	0.1676901103
7969	0.9999987483	0.1676573191
7970	0.9999987483	0.167628948
7971	0.9999987483	0.1675926757
7972	0.9999987483	0.1675660777
7973	0.9999987483	0.1675407835
7974	0.9999987483	0.1675076795
7975	0.9999987483	0.1674780306
7976	0.9999987483	0.1674496986
7977	0.9999987483	0.1674220315
7978	0.9999987483	0.1673977282
7979	0.9999987483	0.1673682227
7980	0.9999987483	0.167352616
7981	0.9999987483	0.1673284562
7982	0.9999987483	0.1673049091
7983	0.9999987483	0.1672773333
7984	0.9999987483	0.1672559376
7985	0.9999987483	0.1672241113
7986	0.9999987483	0.167191581
7987	0.9999987483	0.1671584639
7988	0.9999987483	0.1671370421
7989	0.9999987483	0.1671123347
7990	0.9999987483	0.1670859714
7991	0.9999987483	0.1670581739
7992	0.9999987483	0.1670367
7993	0.9999987483	0.1670094371
7994	0.9999987483	0.1669844037
7995	0.9999988079	0.1669613521
7996	0.9999988079	0.1669328115
7997	0.9999988079	0.1669049618
7998	0.9999988079	0.1668740482
7999	0.9999988079	0.1668424436
8000	0.9999988079	0.1668187401
8001	0.9999988079	0.166790056
8002	0.9999988079	0.1667588816
8003	0.9999988079	0.1667342655
8004	0.9999988079	0.1667001836
8005	0.9999988079	0.1666722036
8006	0.9999988079	0.1666405468
8007	0.9999988079	0.1666115889
8008	0.9999988079	0.166585369
8009	0.9999988079	0.1665545206
8010	0.9999988079	0.166534181
8011	0.9999988079	0.1665122507
8012	0.9999988079	0.1664829408
8013	0.9999988079	0.1664603977
8014	0.9999988079	0.1664315572
8015	0.9999989271	0.1663975796
8016	0.9999989271	0.1663686608
8017	0.9999989271	0.1663418803
8018	0.9999989271	0.1663213842
8019	0.9999989271	0.1662960249
8020	0.9999989271	0.1662770804
8021	0.9999989271	0.1662517732
8022	0.9999989271	0.1662311598
8023	0.9999989271	0.1662009502
8024	0.9999989271	0.1661774162
8025	0.9999989271	0.1661481976
8026	0.9999989271	0.1661212346
8027	0.9999989271	0.1660892257
8028	0.9999989271	0.1660645314
8029	0.9999989271	0.1660348955
8030	0.9999989271	0.1660066677
8031	0.9999989271	0.1659744764
8032	0.9999989271	0.1659535892
8033	0.9999989271	0.165925205
8034	0.9999989271	0.1658976031
8035	0.9999989271	0.165885634
8036	0.9999989271	0.1658501961
8037	0.9999989271	0.1658157622
8038	0.9999989271	0.165783636
8039	0.9999989271	0.1657547955
8040	0.9999989271	0.1657316526
8041	0.9999989271	0.1657087445
8042	0.9999989271	0.1656764358
8043	0.9999989271	0.1656606856
8044	0.9999989271	0.1656274773
8045	0.9999989271	0.1655988975
8046	0.9999989271	0.1655682838
8047	0.9999989271	0.1655400821
8048	0.9999989271	0.1655116066
8049	0.9999989271	0.1654904847
8050	0.9999989271	0.1654557639
8051	0.9999989271	0.1654289052
8052	0.9999989271	0.1654040674
8053	0.9999989271	0.1653761526
8054	0.9999989271	0.1653587074
8055	0.9999989867	0.1653341174
8056	0.9999989867	0.1653084451
8057	0.9999989271	0.1652778053
8058	0.9999989271	0.1652543626
8059	0.9999989271	0.1652233447
8060	0.9999989271	0.1651946736
8061	0.9999989569	0.1651659635
8062	0.9999989867	0.1651343458
8063	0.9999989867	0.1651171875
8064	0.9999989867	0.1650851004
8065	0.9999989867	0.165056625
8066	0.9999989271	0.1650244858
8067	0.9999989271	0.1649954105
8068	0.9999989271	0.164963493
8069	0.9999989867	0.1649343135
8070	0.9999989867	0.1649057728
8071	0.9999989867	0.1648876497
8072	0.9999989867	0.1648633073
8073	0.9999989867	0.1648356272
8074	0.9999989867	0.1648136578
8075	0.9999989867	0.1647903976
8076	0.9999989867	0.1647685586
8077	0.9999989867	0.1647361065
8078	0.9999989867	0.1647070182
8079	0.9999989867	0.1646717759
8080	0.9999989867	0.164640406
8081	0.9999989867	0.1646169111
8082	0.9999989867	0.16459472
8083	0.9999989867	0.1645696606
8084	0.9999989867	0.1645417718
8085	0.9999989867	0.1645145741
8086	0.9999989867	0.164493713
8087	0.9999989867	0.1644699834
8088	0.9999989867	0.1644469318
8089	0.9999989867	0.1644172569
8090	0.9999989867	0.1643959785
8091	0.9999989867	0.1643670076
8092	0.9999989867	0.1643433041
8093	0.9999989867	0.1643184141
8094	0.9999989867	0.1642915033
8095	0.9999989867	0.1642588816
8096	0.9999989867	0.1642411236
8097	0.9999989867	0.1642141866
8098	0.9999989867	0.164194173
8099	0.9999989867	0.1641617078
8100	0.9999989867	0.1641420983
8101	0.9999989867	0.1641128014
8102	0.9999989867	0.1640814576
8103	0.9999989867	0.1640544815
8104	0.9999989867	0.1640258756
8105	0.9999989867	0.1639968656
8106	0.9999989867	0.1639736054
8107	0.9999989867	0.1639493674
8108	0.9999989867	0.1639252206
8109	0.9999989867	0.1638925208
8110	0.9999989867	0.1638662096
8111	0.9999989867	0.1638389206
8112	0.9999989867	0.1638140959
8113	0.9999989867	0.1637864157
8114	0.9999989867	0.1637593223
8115	0.9999989867	0.1637344193
8116	0.9999989867	0.1637026061
8117	0.9999989867	0.1636740785
8118	0.9999989867	0.1636519396
8119	0.9999989867	0.1636274668
8120	0.9999989867	0.163604663
8121	0.9999989867	0.1635804249
8122	0.9999989867	0.1635544528
8123	0.9999991059	0.1635320662
8124	0.9999991059	0.1635037863
8125	0.9999991059	0.1634737202
8126	0.9999991059	0.1634437583
8127	0.9999991059	0.1634151916
8128	0.9999991059	0.1633874984
8129	0.9999991059	0.1633563241
8130	0.9999991059	0.1633251106
8131	0.9999991059	0.1633022155
8132	0.9999991059	0.1632793725
8133	0.9999991059	0.1632476636
8134	0.9999991059	0.1632207527
8135	0.9999991059	0.1631998915
8136	0.9999991059	0.1631705686
8137	0.9999991059	0.1631460698
8138	0.9999991059	0.1631285464
8139	0.9999991059	0.1630991191
8140	0.9999991059	0.1630709435
8141	0.9999991059	0.1630536158
8142	0.9999991059	0.1630298471
8143	0.9999991059	0.1630069129
8144	0.9999991059	0.1629844871
8145	0.9999991059	0.1629584759
8146	0.9999991059	0.1629327384
8147	0.9999991059	0.1629036371
8148	0.9999991059	0.1628851098
8149	0.9999991059	0.162857547
8150	0.9999991059	0.1628269463
8151	0.9999991059	0.1628023172
8152	0.9999991059	0.1627792004
8153	0.9999991059	0.1627467222
8154	0.9999991059	0.1627204371
8155	0.9999991059	0.1626899668
8156	0.9999991059	0.1626628995
8157	0.9999991059	0.1626356627
8158	0.9999991059	0.1626073958
8159	0.9999991059	0.1625834707
8160	0.9999991059	0.162553209
8161	0.9999991059	0.1625198963
8162	0.9999991059	0.1624959582
8163	0.9999991059	0.1624764269
8164	0.9999991059	0.1624480949
8165	0.9999991059	0.1624212752
8166	0.9999991059	0.1623981063
8167	0.9999991059	0.1623756024
8168	0.9999991059	0.1623543631
8169	0.9999991059	0.1623309725
8170	0.9999991059	0.1623023276
8171	0.9999991059	0.1622789761
8172	0.9999991059	0.1622546207
8173	0.9999991059	0.1622265886
8174	0.9999991059	0.1622077744
8175	0.9999991059	0.1621832626
8176	0.9999991059	0.1621579815
8177	0.9999991059	0.162130197
8178	0.9999991059	0.1621055939
8179	0.9999991059	0.1620750063
8180	0.9999991059	0.1620531542
8181	0.9999991059	0.1620217451
8182	0.9999991059	0.1619965423
8183	0.9999991059	0.1619660459
8184	0.9999991655	0.1619424467
8185	0.9999991655	0.1619184173
8186	0.9999991655	0.1618986644
8187	0.9999991655	0.1618715579
8188	0.9999991655	0.1618570203
8189	0.9999991655	0.1618283232
8190	0.9999991655	0.1618014645
8191	0.9999991655	0.1617684386
8192	0.9999991655	0.1617450742
8193	0.9999991655	0.1617212012
8194	0.9999991655	0.1617069635
8195	0.9999991655	0.1616868976
8196	0.9999991655	0.1616591653
8197	0.9999991655	0.1616327238
8198	0.9999991655	0.1616129579
8199	0.9999991655	0.1615835958
8200	0.9999991655	0.1615660725
8201	0.9999991655	0.1615405045
8202	0.9999991655	0.1615123159
8203	0.9999991655	0.1614835797
8204	0.9999991655	0.16146015
8205	0.9999991655	0.1614318701
8206	0.9999992251	0.1614049592
8207	0.9999992847	0.1613842936
8208	0.9999992251	0.1613627024
8209	0.9999992847	0.1613325971
8210	0.9999992847	0.1613108885
8211	0.9999992847	0.1612824782
8212	0.9999992847	0.1612529075
8213	0.9999992847	0.1612279393
8214	0.9999992847	0.1611980818
8215	0.9999992847	0.1611659296
8216	0.9999992847	0.1611411439
8217	0.9999992847	0.1611174665
8218	0.9999992847	0.1610939195
8219	0.9999992847	0.161080112
8220	0.9999992847	0.1610488464
8221	0.9999992847	0.1610230046
8222	0.9999992847	0.160995507
8223	0.9999992847	0.1609719991
8224	0.9999992847	0.1609492474
8225	0.9999992847	0.1609266131
8226	0.9999992847	0.1608985157
8227	0.9999992847	0.1608803405
8228	0.9999992847	0.1608557895
8229	0.9999992847	0.1608328031
8230	0.9999992847	0.1608093474
8231	0.9999992847	0.1607841706
8232	0.9999992847	0.1607607148
8233	0.9999992847	0.1607372591
8234	0.9999992847	0.1607132557
8235	0.9999992847	0.1606864491
8236	0.9999992847	0.1606611419
8237	0.9999992847	0.1606378035
8238	0.9999992847	0.1606112577
8239	0.9999992847	0.1605903444
8240	0.9999992847	0.1605585703
8241	0.9999992847	0.1605329893
8242	0.9999992847	0.1605080341
8243	0.9999992847	0.1604819838
8244	0.9999992847	0.1604560377
8245	0.9999992847	0.1604338728
8246	0.9999992847	0.1604020074
8247	0.9999992847	0.1603754876
8248	0.9999992847	0.1603486811
8249	0.9999992847	0.1603238432
8250	0.9999992847	0.1602990967
8251	0.9999992847	0.1602713905
8252	0.9999992847	0.1602390948
8253	0.9999992847	0.1602069035
8254	0.9999992847	0.1601826263
8255	0.9999992847	0.1601518561
8256	0.9999992847	0.1601375662
8257	0.9999992847	0.1601086735
8258	0.9999992847	0.1600844877
8259	0.9999992847	0.1600585938
8260	0.9999992847	0.1600370025
8261	0.9999992847	0.160019114
8262	0.9999992847	0.1599970273
8263	0.9999992847	0.1599659051
8264	0.9999992847	0.1599398286
8265	0.9999992847	0.159908576
8266	0.9999992847	0.1598790705
8267	0.9999992847	0.1598513122
8268	0.9999992847	0.1598222891
8269	0.9999992847	0.1597961866
8270	0.9999992847	0.1597744519
8271	0.9999992847	0.1597462763
8272	0.9999992847	0.159724685
8273	0.9999992847	0.1596988693
8274	0.9999992847	0.1596805767
8275	0.9999992847	0.1596573817
8276	0.9999992847	0.1596218135
8277	0.9999992847	0.159602217
8278	0.9999992847	0.1595758929
8279	0.9999992847	0.1595496469
8280	0.9999992847	0.1595228534
8281	0.9999992847	0.1594919919
8282	0.9999992847	0.1594638555
8283	0.9999992847	0.159440152
8284	0.9999993443	0.159416605
8285	0.9999993443	0.1593912717
8286	0.9999993443	0.1593626137
8287	0.9999993443	0.1593479327
8288	0.9999993443	0.1593246203
8289	0.9999993443	0.1593035375
8290	0.9999993443	0.1592797297
8291	0.9999993443	0.1592475384
8292	0.9999993443	0.1592255299
8293	0.9999993443	0.1591969371
8294	0.9999993443	0.1591740159
8295	0.9999993443	0.1591487348
8296	0.9999993443	0.1591197769
8297	0.9999993443	0.1590974424
8298	0.9999993443	0.1590745995
8299	0.9999993443	0.1590527996
8300	0.9999993443	0.1590308302
8301	0.9999993443	0.1590057707
8302	0.9999993443	0.1589796943
8303	0.9999993443	0.1589503844
8304	0.9999993443	0.1589346733
8305	0.9999993443	0.1589093661
8306	0.9999993443	0.1588790392
8307	0.9999993443	0.1588505507
8308	0.9999993443	0.1588265083
8309	0.9999993443	0.1587954903
8310	0.9999993443	0.158773873
8311	0.9999993443	0.1587452932
8312	0.9999993443	0.1587187604
8313	0.9999993443	0.1586898286
8314	0.9999993443	0.1586703626
8315	0.9999993443	0.1586422522
8316	0.9999993443	0.1586092003
8317	0.9999993443	0.1585809074
8318	0.9999993443	0.158557921
8319	0.9999993443	0.1585284025
8320	0.9999993443	0.1585055073
8321	0.9999993443	0.1584805261
8322	0.9999993443	0.1584499254
8323	0.9999993443	0.1584194812
8324	0.9999993443	0.158394161
8325	0.9999993443	0.1583634951
8326	0.9999993443	0.1583371057
8327	0.9999993443	0.1583189696
8328	0.9999993443	0.1582871433
8329	0.9999993443	0.1582612363
8330	0.9999993443	0.1582310789
8331	0.9999993443	0.1582081186
8332	0.9999993443	0.1581766444
8333	0.9999993443	0.1581511677
8334	0.9999993443	0.1581242568
8335	0.9999993443	0.158098037
8336	0.9999993443	0.1580726907
8337	0.9999993443	0.1580583356
8338	0.9999993443	0.1580334717
8339	0.9999993443	0.1580127931
8340	0.9999993443	0.1579827922
8341	0.9999993443	0.1579594407
8342	0.9999993443	0.1579352027
8343	0.9999993443	0.1579116165
8344	0.9999993443	0.1578826065
8345	0.9999993443	0.1578530228
8346	0.9999993443	0.1578273114
8347	0.9999993443	0.157808419
8348	0.9999993443	0.1577816907
8349	0.9999994636	0.157756553
8350	0.9999994636	0.1577346227
8351	0.9999994636	0.157708455
8352	0.9999994636	0.1576839171
8353	0.9999994636	0.1576543855
8354	0.9999994636	0.1576347761
8355	0.9999994636	0.1576104337
8356	0.9999994636	0.1575895204
8357	0.9999994636	0.1575633918
8358	0.9999994636	0.1575376413
8359	0.9999994636	0.1575157371
8360	0.9999994636	0.1574857883
8361	0.9999994636	0.1574634669
8362	0.9999994636	0.1574356564
8363	0.9999994636	0.1574075851
8364	0.9999994636	0.1573774929
8365	0.9999994636	0.1573520553
8366	0.9999994636	0.1573299947
8367	0.9999994636	0.1573079601
8368	0.9999994636	0.1572832266
8369	0.9999994636	0.1572546599
8370	0.9999994636	0.157225376
8371	0.9999994636	0.1571978915
8372	0.9999994636	0.1571779821
8373	0.9999994636	0.1571530009
8374	0.9999994636	0.1571361946
8375	0.9999994636	0.1571105484
8376	0.9999994636	0.1570864799
8377	0.9999994636	0.1570571048
8378	0.9999994636	0.1570369086
8379	0.9999994636	0.1570089155
8380	0.9999994636	0.1569896581
8381	0.9999994636	0.1569671672
8382	0.9999994636	0.156942551
8383	0.9999994636	0.1569176871
8384	0.9999994636	0.1568857174
8385	0.9999994636	0.1568666295
8386	0.9999994636	0.1568418829
8387	0.9999994636	0.1568178013
8388	0.9999994636	0.1567882046
8389	0.9999994636	0.1567609677
8390	0.9999994636	0.1567430402
8391	0.9999994636	0.1567175374
8392	0.9999994636	0.1566919434
8393	0.9999994636	0.1566618643
8394	0.9999994636	0.1566342232
8395	0.9999994636	0.1566055
8396	0.9999994636	0.1565784979
8397	0.9999994636	0.1565531646
8398	0.9999994636	0.1565298914
8399	0.9999994636	0.1565023938
8400	0.9999994636	0.1564747006
8401	0.9999994636	0.1564509059
8402	0.9999994636	0.1564198097
8403	0.9999994636	0.1563942809
8404	0.9999994636	0.1563717378
8405	0.9999994636	0.1563501596
8406	0.9999994636	0.1563231705
8407	0.9999994636	0.1562973678
8408	0.9999994636	0.15626944
8409	0.9999994636	0.1562389306
8410	0.9999994636	0.1562123717
8411	0.9999994636	0.1561895548
8412	0.9999994636	0.1561625788
8413	0.9999994636	0.1561387058
8414	0.9999994636	0.1561099695
8415	0.9999994636	0.1560842582
8416	0.9999994636	0.1560524449
8417	0.9999994636	0.1560303712
8418	0.9999994636	0.1560045947
8419	0.9999994636	0.155974007
8420	0.9999994636	0.155946014
8421	0.9999994636	0.1559135227
8422	0.9999994636	0.1558965078
8423	0.9999994636	0.1558729739
8424	0.9999994636	0.1558590099
8425	0.9999994636	0.1558349283
8426	0.9999994636	0.1558158013
8427	0.9999994636	0.1557855265
8428	0.9999994636	0.1557612363
8429	0.9999994636	0.1557472724
8430	0.9999994636	0.155725655
8431	0.9999994636	0.1556981574
8432	0.9999994636	0.1556729285
8433	0.9999994636	0.1556528496
8434	0.9999994636	0.1556291722
8435	0.9999994636	0.1556027568
8436	0.9999994636	0.15557964
8437	0.9999994636	0.1555541242
8438	0.9999994636	0.1555231194
8439	0.9999994636	0.1554940963
8440	0.9999994636	0.1554695844
8441	0.9999994636	0.1554491014
8442	0.9999994636	0.1554342378
8443	0.9999994636	0.1554110168
8444	0.9999994636	0.1553826717
8445	0.9999994636	0.1553632839
8446	0.9999994636	0.1553371944
8447	0.9999994636	0.1553091753
8448	0.9999994636	0.1552795785
8449	0.9999994636	0.155247687
8450	0.9999994636	0.1552170342
8451	0.9999994636	0.1551882588
8452	0.9999994636	0.1551648943
8453	0.9999994636	0.1551396523
8454	0.9999994636	0.1551110856
8455	0.9999994636	0.1550839531
8456	0.9999994636	0.1550613448
8457	0.9999994636	0.1550408227
8458	0.9999994636	0.1550110173
8459	0.9999995232	0.1549817986
8460	0.9999995232	0.1549596337
8461	0.9999995232	0.1549328532
8462	0.9999995232	0.1549030087
8463	0.9999995232	0.1548717952
8464	0.9999995232	0.1548526942
8465	0.9999995232	0.1548309204
8466	0.9999995232	0.154803136
8467	0.9999995232	0.1547831875
8468	0.9999995232	0.1547529519
8469	0.9999995232	0.1547325731
8470	0.9999995232	0.1547002123
8471	0.9999995232	0.154672141
8472	0.9999995232	0.1546453996
8473	0.9999995232	0.15461961
8474	0.9999995828	0.1545870145
8475	0.9999996424	0.1545568571
8476	0.9999996424	0.1545340793
8477	0.9999996424	0.1545063079
8478	0.9999996424	0.1544743251
8479	0.9999996424	0.1544481444
8480	0.9999996424	0.1544192908
8481	0.9999996424	0.1543877775
8482	0.9999996424	0.1543629527
8483	0.9999996424	0.154333708
8484	0.9999996424	0.1543143984
8485	0.9999996424	0.1542893128
8486	0.9999996424	0.1542618935
8487	0.9999996424	0.1542388419
8488	0.9999996424	0.1542099883
8489	0.9999996424	0.1541819822
8490	0.9999996424	0.1541570792
8491	0.9999996424	0.154138239
8492	0.9999996424	0.154109594
8493	0.9999996424	0.1540857863
8494	0.9999996424	0.1540655901
8495	0.9999996424	0.1540369842
8496	0.9999996424	0.1540145715
8497	0.9999996424	0.1539904638
8498	0.9999996424	0.1539698895
8499	0.9999996424	0.1539457819
8500	0.9999996424	0.1539123258
8501	0.9999996424	0.1538873315
8502	0.9999996424	0.1538643843
8503	0.9999996424	0.1538408112
8504	0.9999996424	0.1538119185
8505	0.9999996424	0.153787511
8506	0.9999996424	0.1537574839
8507	0.9999996424	0.1537424118
8508	0.9999996424	0.1537162049
8509	0.9999996424	0.1536862431
8510	0.9999996424	0.1536599711
8511	0.9999996424	0.1536328777
8512	0.9999996424	0.1536049368
8513	0.9999996424	0.1535686123
8514	0.9999996424	0.153538468
8515	0.9999996424	0.153508454
8516	0.9999996424	0.1534874364
8517	0.9999996424	0.1534584003
8518	0.9999996424	0.1534347359
8519	0.9999996424	0.1534109281
8520	0.9999996424	0.1533845518
8521	0.9999996424	0.1533742516
8522	0.9999996424	0.1533568325
8523	0.9999996424	0.1533398829
8524	0.9999996424	0.1533223725
8525	0.9999996424	0.1532978346
8526	0.9999996424	0.1532881603
8527	0.9999996424	0.1532596196
8528	0.9999996424	0.1532342211
8529	0.9999996424	0.153202108
8530	0.9999996424	0.1531737238
8531	0.9999996424	0.1531457699
8532	0.9999996424	0.1531306716
8533	0.9999996424	0.1531084154
8534	0.9999996424	0.1530859375
8535	0.9999996424	0.1530596785
8536	0.9999996424	0.1530359359
8537	0.9999996424	0.1530211376
8538	0.9999996424	0.1529972385
8539	0.9999996424	0.152976586
8540	0.9999996424	0.1529485277
8541	0.9999996424	0.1529333904
8542	0.9999996424	0.152908031
8543	0.9999996424	0.1528832584
8544	0.9999996424	0.1528569734
8545	0.9999996424	0.152832292
8546	0.9999996424	0.1528027735
8547	0.9999996424	0.1527762016
8548	0.9999996424	0.1527483389
8549	0.9999996424	0.152727556
8550	0.9999996424	0.1526994978
8551	0.9999996424	0.1526745687
8552	0.9999996424	0.1526545029
8553	0.9999996424	0.1526271357
8554	0.9999996424	0.152597213
8555	0.9999996424	0.1525786726
8556	0.9999996424	0.1525614882
8557	0.9999996424	0.1525331431
8558	0.9999996424	0.1525106522
8559	0.9999996424	0.1524894521
8560	0.9999996424	0.1524669481
8561	0.9999996424	0.1524432446
